700266320	20171016	201710	2017	2017.7836	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	2	1	2	0.0876424189307698	3	Hudson County, New Jersey, United States	US	USNJ	NJ017	40.7168	-74.0663	882278	0								3	Hudson County, New Jersey, United States	US	USNJ		40.7168	-74.0663	882278	20171023121500	http://hudsonreporter.com/view/full_story/27496193/article-Where-will-they-get-their-votes-
700266321	20171016	201710	2017	2017.7836	USA	UNITED STATES	USA								COP	PRISON						COP			1	015	015	01	1	0.0	4	1	4	-7.71992818671454	3	Longview, Virginia, United States	US	USVA	VA093	36.889	-76.6066	1477500	3	Longview, Virginia, United States	US	USVA	VA093	36.889	-76.6066	1477500	3	Longview, Virginia, United States	US	USVA	VA093	36.889	-76.6066	1477500	20171023121500	http://www.kltv.com/story/36655817/bergdahl-could-get-life-in-prison-for-endangering-comrades
700266322	20171016	201710	2017	2017.7836	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			0	040	040	04	1	1.0	1	1	1	0.0876424189307698	3	Hudson County, New Jersey, United States	US	USNJ	NJ017	40.7168	-74.0663	882278	3	Hudson County, New Jersey, United States	US	USNJ		40.7168	-74.0663	882278	3	Hudson County, New Jersey, United States	US	USNJ		40.7168	-74.0663	882278	20171023121500	http://hudsonreporter.com/view/full_story/27496193/article-Where-will-they-get-their-votes-
700266323	20171022	201710	2017	2017.8000											USA	WASHINGTON	USA								0	042	042	04	1	1.9	2	1	2	0	0								3	Bay State, Massachusetts, United States	US	USMA		42.3223	-72.6634	608705	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171023121500	http://www.politico.com/tipsheets/massachusetts-playbook/2017/10/23/sanders-chilly-cambridge-reception-eldridge-gets-gop-challenger-more-on-jk-iiis-midwestern-swing-222933
700266324	20171022	201710	2017	2017.8000											USA	WASHINGTON	USA								0	042	042	04	1	1.9	6	1	6	0	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	3	Woodley Park, District of Columbia, United States	US	USDC		38.9287	-77.0558	529433	20171023121500	http://www.politico.com/tipsheets/massachusetts-playbook/2017/10/23/sanders-chilly-cambridge-reception-eldridge-gets-gop-challenger-more-on-jk-iiis-midwestern-swing-222933
700266325	20171022	201710	2017	2017.8000	EDUHLH	UNIVERSITY						EDU	HLH		GBRHLH	LIVERPOOL	GBR					HLH			1	036	036	03	1	4.0	5	1	5	2.39234449760765	0								0								0								20171023121500	https://www.aol.com/article/lifestyle/2017/09/19/uncle-harrys-protege-prince-william-thinks-princess-charlotte-is-going-to-be-trouble/23215268/
700266326	20171022	201710	2017	2017.8000	USA	WASHINGTON	USA																		0	043	043	04	1	2.8	2	1	2	0	3	Bay State, Massachusetts, United States	US	USMA	MA015	42.3223	-72.6634	608705	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171023121500	http://www.politico.com/tipsheets/massachusetts-playbook/2017/10/23/sanders-chilly-cambridge-reception-eldridge-gets-gop-challenger-more-on-jk-iiis-midwestern-swing-222933
700266327	20171022	201710	2017	2017.8000	USA	WASHINGTON	USA																		0	043	043	04	1	2.8	6	1	6	0	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								3	Woodley Park, District of Columbia, United States	US	USDC		38.9287	-77.0558	529433	20171023121500	http://www.politico.com/tipsheets/massachusetts-playbook/2017/10/23/sanders-chilly-cambridge-reception-eldridge-gets-gop-challenger-more-on-jk-iiis-midwestern-swing-222933
700266328	20171023	201710	2017	2017.8027											AFG	AFGHANISTAN	AFG								1	036	036	03	1	4.0	8	1	8	-0.29325513196481	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171023121500	http://www.moneycontrol.com/news/india/rex-tillerson-likely-to-discuss-indias-role-in-new-south-asia-policy-of-us-2417779.html
700266329	20171023	201710	2017	2017.8027											AFG	AFGHANISTAN	AFG								1	036	036	03	1	4.0	2	1	2	-0.29325513196481	0								1	Pakistan	PK	PK		30	70	PK	1	India	IN	IN		20	77	IN	20171023121500	http://www.moneycontrol.com/news/india/rex-tillerson-likely-to-discuss-indias-role-in-new-south-asia-policy-of-us-2417779.html
700266330	20171023	201710	2017	2017.8027											AFR	AFRICA	AFR								0	042	042	04	1	1.9	6	1	6	12.8107074569789	0								4	Hartbeespoort, North-West, South Africa	SF	SF10	77346	-25.7333	27.85	-1235846	4	Hartbeespoort, North-West, South Africa	SF	SF10	77346	-25.7333	27.85	-1235846	20171023121500	http://www.4-traders.com/news/Planning-Your-Eco-Friendly-Royal-Holiday-Vacation--25339805/
