COUNTY_ID,COUNTY,TOWN_ID,TOWN,M_F_RAT,P_H_CNT,P_DEN,DEPENDENCY_RAT,A0A14_A15A65_RAT,A65UP_A15A64_RAT,A65_A0A14_RAT,INFO_TIME
10007,彰化縣,10007150,埔心鄉,106.32,3.35,1662.47,33.69,16.12,17.57,109,104Y12M
10007,彰化縣,10007140,埔鹽鄉,110.69,3.66,853.55,38.47,15.84,22.63,142.84,104Y12M
10007,彰化縣,10007220,埤頭鄉,108.15,3.45,722.07,41.87,18.72,23.15,123.64,104Y12M
10007,彰化縣,10007020,鹿港鎮,103.75,3.59,2189.6,38.67,21.66,17.01,78.55,104Y12M
10007,彰化縣,10007260,溪州鄉,110.09,3.43,402.72,43.69,17.87,25.83,144.56,104Y12M
10007,彰化縣,10007110,溪湖鎮,103.49,3.47,1738.72,38.82,21.56,17.26,80.03,104Y12M
10007,彰化縣,10007010,彰化市,98.03,3.11,3577.31,37.88,20.97,16.91,80.67,104Y12M
10007,彰化縣,10007060,福興鄉,108.9,3.79,954.39,35.18,17.71,17.47,98.61,104Y12M
10007,彰化縣,10007040,線西鄉,107.02,3.93,942.19,36.22,19.24,16.98,88.24,104Y12M
66000,臺中市,66000110,大甲區,101.63,3.42,1328.01,37.42,21.41,16.01,74.79,104Y12M
66000,臺中市,66000220,大安區,111.86,3.61,713.09,36.43,15.58,20.85,133.89,104Y12M
66000,臺中市,66000240,大肚區,105.05,3.33,1530.36,33.84,19.08,14.76,77.39,104Y12M
66000,臺中市,66000280,大里區,97.09,3.08,7217.32,31.44,20.84,10.6,50.86,104Y12M
66000,臺中市,66000180,大雅區,99.94,3.29,2889.8,31.58,21.11,10.48,49.63,104Y12M
66000,臺中市,66000010,中區,99.81,2.41,21606.27,50,27.22,22.78,83.71,104Y12M
66000,臺中市,66000270,太平區,99.01,3.01,1523.21,30.34,18.51,11.83,63.91,104Y12M
66000,臺中市,66000080,北屯區,92.76,2.8,4228.78,32.07,19.75,12.33,62.42,104Y12M
66000,臺中市,66000050,北區,92.18,2.52,21267.73,33.63,17.17,16.46,95.83,104Y12M
66000,臺中市,66000210,外埔區,105.48,3.39,752.16,33.55,17.55,16,91.17,104Y12M
66000,臺中市,66000200,石岡區,108.18,3.12,839.9,37.43,16.23,21.21,130.68,104Y12M
66000,臺中市,66000150,后里區,103.45,3.46,921.96,37.9,20.64,17.26,83.62,104Y12M
66000,臺中市,66000060,西屯區,93.03,2.69,5565.96,32.93,21.8,11.14,51.09,104Y12M
66000,臺中市,66000040,西區,90.87,2.57,20282.07,37.45,20.39,17.06,83.65,104Y12M
66000,臺中市,66000130,沙鹿區,102.73,3.2,2214.31,36.54,23.7,12.84,54.18,104Y12M
66000,臺中市,66000290,和平區,115.68,2.42,10.34,36.52,15.9,20.62,129.7,104Y12M
66000,臺中市,66000020,東區,99.75,2.75,8096.71,34.22,17.15,17.07,99.51,104Y12M
66000,臺中市,66000100,東勢區,106.37,2.96,437.01,40.3,16.17,24.14,149.26,104Y12M
66000,臺中市,66000070,南屯區,91.98,2.76,5265.09,33.21,23.15,10.07,43.49,104Y12M
66000,臺中市,66000030,南區,92.91,2.61,17883.14,31.88,19.32,12.56,65.02,104Y12M
66000,臺中市,66000230,烏日區,101.44,3.13,1670.71,33.84,20,13.84,69.17,104Y12M
66000,臺中市,66000160,神岡區,104.7,3.44,1859.86,33.05,18.67,14.39,77.08,104Y12M
66000,臺中市,66000140,梧棲區,101.42,3.32,3439.23,34.36,21.61,12.74,58.96,104Y12M
66000,臺中市,66000120,清水區,105.82,3.26,1342.45,37.06,20.01,17.05,85.2,104Y12M
66000,臺中市,66000190,新社區,108.63,3.34,364.16,42.52,18.4,24.12,131.13,104Y12M
66000,臺中市,66000170,潭子區,98.36,3,4122.18,30.93,19.35,11.58,59.84,104Y12M
66000,臺中市,66000250,龍井區,102.53,3.43,2015.53,32.96,20.36,12.61,61.91,104Y12M
66000,臺中市,66000090,豐原區,98.08,3.17,4048.83,36.53,20.81,15.71,75.5,104Y12M
66000,臺中市,66000260,霧峰區,103.64,3.28,659.24,33.83,17.13,16.7,97.5,104Y12M
63000,臺北市,63000110,士林區,93.49,2.73,4660.93,38.9,18.28,20.62,112.83,104Y12M
63000,臺北市,63000060,大同區,95.61,2.54,23044.79,40.28,19.04,21.24,111.57,104Y12M
63000,臺北市,63000030,大安區,87.94,2.6,27554.53,48.35,22.39,25.96,115.98,104Y12M
63000,臺北市,63000040,中山區,87.52,2.33,16908.95,38.73,17.53,21.21,120.99,104Y12M
63000,臺北市,63000050,中正區,91.42,2.49,21358.34,47.12,23.93,23.18,96.87,104Y12M
63000,臺北市,63000100,內湖區,91.91,2.7,9106.33,33.23,19.63,13.6,69.31,104Y12M
63000,臺北市,63000080,文山區,92.69,2.64,8739.31,38.52,20.04,18.47,92.18,104Y12M
63000,臺北市,63000120,北投區,93.34,2.69,4538.1,38.6,19.46,19.14,98.35,104Y12M
63000,臺北市,63000010,松山區,89.17,2.61,22579.51,45.44,21.93,23.52,107.25,104Y12M
63000,臺北市,63000020,信義區,91.96,2.56,20451.21,40.1,17.72,22.38,126.26,104Y12M
63000,臺北市,63000090,南港區,95.48,2.63,5596.68,36.36,18.79,17.57,93.53,104Y12M
63000,臺北市,63000070,萬華區,97.45,2.48,21953.75,39.59,16.26,23.33,143.43,104Y12M
10014,臺東縣,10014100,大武鄉,109.4,2.52,91.46,33.05,15.59,17.46,112.01,104Y12M
10014,臺東縣,10014090,太麻里鄉,113.32,2.46,117.68,39.03,15.99,23.04,144.11,104Y12M
10014,臺東縣,10014020,成功鎮,112.13,2.7,101.75,38.71,14.14,24.57,173.69,104Y12M
10014,臺東縣,10014060,池上鄉,109.74,2.62,102.65,43.02,15.11,27.9,184.62,104Y12M
10014,臺東縣,10014040,卑南鄉,112.75,2.63,42.42,35.52,14.68,20.85,142.04,104Y12M
10014,臺東縣,10014130,延平鄉,114.33,3.32,7.84,32.7,22.42,10.28,45.86,104Y12M
10014,臺東縣,10014070,東河鄉,122.29,2.35,42.09,41.53,12.37,29.16,235.83,104Y12M
10014,臺東縣,10014140,金峰鄉,106.92,3.25,9.42,32.86,21.82,11.04,50.59,104Y12M
10014,臺東縣,10014080,長濱鄉,131,2.59,48.84,44.22,12.16,32.06,263.69,104Y12M
10014,臺東縣,10014120,海端鄉,114.07,3.97,4.91,34.6,25.07,9.53,38.01,104Y12M
10014,臺東縣,10014050,鹿野鄉,114.98,2.63,90.38,39.97,14.04,25.93,184.75,104Y12M
10014,臺東縣,10014150,達仁鄉,119.78,2.47,11.71,26.91,13.37,13.54,101.32,104Y12M
10014,臺東縣,10014110,綠島鄉,109.37,3.47,250.13,25,12.58,12.42,98.68,104Y12M
10014,臺東縣,10014010,臺東市,100.98,2.72,972.58,37.13,19.31,17.82,92.26,104Y12M
10014,臺東縣,10014030,關山鎮,110.55,2.79,151.92,41.91,16.97,24.94,146.95,104Y12M
10014,臺東縣,10014160,蘭嶼鄉,101.88,2.83,104.26,29.72,21.03,8.69,41.32,104Y12M
67000,臺南市,67000150,七股區,107.93,2.9,212.12,42.08,15.04,27.04,179.82,104Y12M
67000,臺南市,67000080,下營區,106.24,2.72,739.24,41.8,14.74,27.07,183.66,104Y12M
67000,臺南市,67000110,大內區,115.7,2.57,142.99,45.94,13.25,32.69,246.66,104Y12M
67000,臺南市,67000220,山上區,109.61,2.78,266.77,39.06,12.06,27,223.88,104Y12M
67000,臺南市,67000370,中西區,94.68,2.52,12379.87,40.36,17.79,22.57,126.91,104Y12M
67000,臺南市,67000270,仁德區,103.56,2.75,1455.43,31,15.53,15.47,99.59,104Y12M
67000,臺南市,67000090,六甲區,106.96,2.92,334.37,38.81,15.94,22.88,143.54,104Y12M
67000,臺南市,67000170,北門區,102.09,2.67,261.38,33.83,12.14,21.69,178.59,104Y12M
67000,臺南市,67000340,北區,95.45,2.66,12713.34,35.92,18.61,17.32,93.07,104Y12M
67000,臺南市,67000260,左鎮區,127.4,2.55,67.7,47.16,9.72,37.43,385.07,104Y12M
67000,臺南市,67000310,永康區,97.5,2.82,5730.71,29.66,18.63,11.03,59.18,104Y12M
67000,臺南市,67000230,玉井區,108.04,2.82,188.41,42.98,13.93,29.05,208.49,104Y12M
67000,臺南市,67000030,白河區,109.86,2.68,231.57,47.66,14.26,33.4,234.21,104Y12M
67000,臺南市,67000360,安平區,90.53,2.63,5908.03,29.81,18.8,11.01,58.56,104Y12M
67000,臺南市,67000210,安定區,105.34,3.07,969.97,33.15,15.62,17.53,112.23,104Y12M
67000,臺南市,67000350,安南區,102.22,3.11,1768.82,30.39,18.99,11.4,60.02,104Y12M
67000,臺南市,67000140,西港區,102.54,3.07,738.04,34.21,14.03,20.17,143.75,104Y12M
67000,臺南市,67000120,佳里區,98.43,2.92,1529.32,35.06,16.53,18.53,112.16,104Y12M
67000,臺南市,67000100,官田區,104.79,2.76,306.31,35.58,13.63,21.95,161.06,104Y12M
67000,臺南市,67000060,東山區,113.45,2.62,172.94,45.69,13.99,31.7,226.66,104Y12M
67000,臺南市,67000320,東區,92.55,2.63,14078.01,35.5,20.23,15.27,75.46,104Y12M
67000,臺南市,67000250,南化區,117.81,3.11,51.85,41.7,12.83,28.87,225.09,104Y12M
67000,臺南市,67000330,南區,98.75,2.8,4611.18,32.21,14.15,18.06,127.67,104Y12M
67000,臺南市,67000050,後壁區,108.1,2.73,336.88,47.44,13.36,34.08,255.01,104Y12M
67000,臺南市,67000040,柳營區,109.3,2.76,352.88,38.68,12.5,26.19,209.54,104Y12M
67000,臺南市,67000160,將軍區,103.78,2.78,483.78,37.61,11.13,26.48,237.86,104Y12M
67000,臺南市,67000070,麻豆區,103.17,2.89,833.49,40.11,16.8,23.3,138.7,104Y12M
67000,臺南市,67000190,善化區,101.97,2.79,848.55,40.64,21.03,19.61,93.27,104Y12M
67000,臺南市,67000180,新化區,104.21,3.07,706.24,34.78,15.66,19.12,122.16,104Y12M
67000,臺南市,67000200,新市區,101.03,3.05,749.91,33.72,19.11,14.61,76.46,104Y12M
67000,臺南市,67000010,新營區,98.09,2.73,2028.23,37.82,18.53,19.29,104.13,104Y12M
67000,臺南市,67000240,楠西區,112.81,2.84,91.51,42.93,13.72,29.21,212.88,104Y12M
67000,臺南市,67000130,學甲區,104.91,2.76,493.63,35.02,14.09,20.93,148.49,104Y12M
67000,臺南市,67000300,龍崎區,117.97,2.68,65.48,45.34,10.11,35.23,348.29,104Y12M
67000,臺南市,67000280,歸仁區,103.29,3.05,1217.14,31.38,17.58,13.81,78.56,104Y12M
67000,臺南市,67000290,關廟區,106.91,3.16,647.24,36.28,14.75,21.53,145.99,104Y12M
67000,臺南市,67000020,鹽水區,109.4,2.58,499.28,40.86,15.35,25.51,166.16,104Y12M
10016,澎湖縣,10016060,七美鄉,108.39,2.81,536.58,36.82,15.4,21.42,139.1,104Y12M
10016,澎湖縣,10016030,白沙鄉,110.22,2.9,483.39,37.91,14.51,23.39,161.15,104Y12M
10016,澎湖縣,10016040,西嶼鄉,105.54,2.86,449.75,43.27,15.57,27.69,177.81,104Y12M
10016,澎湖縣,10016010,馬公市,103.79,2.59,1792.31,33.25,15.96,17.28,108.29,104Y12M
10016,澎湖縣,10016050,望安鄉,115.99,2.57,369.38,38.49,13.47,25.03,185.86,104Y12M
10016,澎湖縣,10016020,湖西鄉,112.9,2.65,432.81,37.94,14.74,23.2,157.4,104Y12M
